question,worker,answer
242400,998,0
242409,269,0
242409,275,1
242409,276,0
242409,56,0
242409,134,0
242409,277,0
242413,226,0
242413,1228,0
242413,395,0
242413,423,0
242419,262,0
242419,263,0
242419,264,0
242419,171,0
242424,262,0
242424,263,0
242424,171,0
242424,277,0
242429,260,0
242429,261,0
242429,258,0
242429,158,0
242445,260,0
242445,261,0
242445,95,0
242445,158,0
242445,1232,0
242446,123,0
242446,395,0
242446,1229,0
242446,1006,0
242446,621,0
242446,452,0
242453,452,0
242453,211,0
242453,1233,0
242453,626,0
242466,146,0
242466,192,0
242466,752,0
242466,225,0
242476,269,0
242476,278,0
242476,40,0
242476,275,0
242476,146,0
242478,262,0
242478,263,0
242478,171,0
242478,277,0
242479,93,0
242479,616,0
242479,789,0
242479,394,1
242479,156,0
242479,235,0
242489,76,0
242489,1234,0
242489,1197,0
242489,636,0
242490,269,0
242490,278,0
242490,275,0
242490,146,0
242490,1101,0
242494,285,0
242494,144,0
242494,121,0
242494,1134,0
242494,1235,0
242494,650,0
242494,1236,0
242494,1237,0
242494,1173,0
242494,11,0
242494,1238,0
242494,558,0
242494,1239,0
242494,199,0
242494,142,0
242494,1240,0
242494,211,0
242494,486,0
242494,67,0
242494,1241,0
242494,1242,0
242494,1243,0
242494,1244,0
242494,1245,0
242494,1246,0
242494,452,0
242494,417,0
242494,117,0
242494,433,0
242494,1247,0
242494,1248,0
242494,1249,0
242494,1250,0
242494,1251,0
242494,1252,0
242494,234,0
242494,839,0
242494,1253,0
242494,255,0
242494,881,0
242494,772,0
242494,1254,0
242494,1255,0
242494,1256,0
242494,1257,0
242494,1258,0
242494,1259,0
242494,1260,0
242494,1261,0
242494,353,0
242494,1262,0
242494,1010,0
242494,248,0
242494,745,0
242494,1263,0
242494,101,0
242494,250,0
242494,925,0
242494,1264,0
242494,1034,0
242494,1160,0
242494,133,0
242494,1265,0
242494,320,0
242494,1266,0
242494,326,0
242494,1267,0
242494,227,0
242494,59,0
242494,329,0
242494,1268,0
242494,1032,0
242494,1033,0
242494,1233,0
242494,1269,0
242494,643,0
242494,333,0
242494,447,0
242494,1270,0
242494,1271,0
242494,1272,0
242494,259,0
242494,336,0
242494,1273,0
242494,55,0
242494,1274,0
242494,1275,0
242494,609,0
242494,150,0
242494,1144,0
242494,1276,0
242494,1277,0
242494,119,0
242494,1068,0
242494,1278,0
242494,607,0
242494,188,0
242494,82,0
242494,1279,0
242494,94,0
242494,80,0
242494,95,0
242494,84,0
242494,43,0
242494,180,0
242494,14,0
242494,1280,0
242494,167,0
242494,243,0
242494,1281,0
242494,359,0
242494,1282,0
242494,1283,0
242494,1284,0
242494,330,0
242494,1285,0
242494,1286,0
242494,346,0
242494,186,0
242494,1287,0
242494,837,0
242494,169,0
242494,519,0
242494,1288,0
242494,268,0
242494,215,0
242494,504,0
242494,817,0
242494,281,0
242494,207,0
242494,260,0
242494,161,0
242494,75,0
242494,1289,0
242494,203,0
242494,44,0
242494,1006,0
242494,45,0
242494,393,0
242494,1290,0
242494,562,0
242494,422,0
242494,141,0
242494,164,0
242494,535,0
242494,126,0
242494,824,0
242494,245,0
242494,1291,0
242494,120,0
242494,198,0
242494,1292,0
242494,1293,0
242494,204,0
242494,232,0
242494,1294,0
242494,1295,0
242494,691,0
242494,1296,0
242494,614,0
242494,146,0
242494,1297,0
242494,1298,0
242494,1299,0
242494,1112,0
242494,836,0
242494,361,0
242494,57,0
242494,434,0
242494,1300,0
242494,1301,0
242494,613,0
242494,358,0
242494,454,0
242494,1302,0
242494,1061,0
242494,831,0
242494,971,0
242494,470,0
242494,98,0
242494,740,0
242494,1303,0
242494,1043,0
242494,1157,0
242494,430,0
242494,414,0
242494,546,0
242494,105,0
242494,693,0
242494,1304,0
242494,1305,0
242494,455,0
242494,192,0
242494,626,0
242494,1306,0
242494,1038,0
242494,62,0
242494,667,0
242494,967,0
242494,1064,0
242494,1307,0
242494,1308,0
242494,1309,0
242494,1078,0
242494,69,0
242494,1310,0
242494,1311,0
242494,552,0
242494,1312,0
242494,324,0
242494,265,0
242494,653,0
242494,226,0
242494,1313,0
242494,1314,0
242494,1315,0
242494,1316,0
242494,1317,0
242494,103,0
242494,1230,0
242494,445,0
242494,337,0
242494,35,0
242494,1318,0
242494,1213,0
242494,1131,0
242494,1319,0
242494,240,0
242494,134,0
242494,174,0
242494,1320,0
242494,501,0
242494,457,0
242494,1321,0
242494,1322,0
242494,1323,0
242494,1030,0
242494,1324,0
242494,640,0
242494,1325,0
242494,1326,0
242494,1205,0
242494,1209,0
242494,1327,0
242494,1328,0
242494,29,0
242494,540,0
242494,561,0
242494,1329,0
242494,762,0
242494,386,0
242494,467,0
242494,617,0
242494,20,0
242494,40,0
242494,36,0
242494,77,0
242494,611,0
242494,548,0
242494,596,0
242494,680,0
242494,220,0
242494,184,0
242494,223,0
242494,589,0
242494,0,0
242494,123,0
242494,237,0
242494,172,0
242494,687,0
242494,1330,0
242494,394,0
242494,737,0
242494,513,0
242494,1331,0
242494,574,0
242494,1332,0
242494,212,0
242494,763,0
242494,478,0
242494,287,0
242494,976,0
242494,1333,0
242494,193,0
242494,1334,0
242494,380,0
242494,1335,0
242494,775,0
242494,28,0
242494,1336,0
242494,618,0
242494,1337,0
242494,1338,0
242494,233,0
242494,1339,0
242494,769,0
242494,96,0
242494,1340,0
242494,581,0
242494,662,0
242494,78,0
242494,1341,0
242494,1342,0
242494,1062,0
242494,1343,0
242494,700,0
242494,994,0
242494,1344,0
242494,724,0
242494,111,0
242494,1185,0
242494,187,0
242494,774,0
242494,269,0
242494,229,0
242494,99,0
242494,1345,0
242494,587,0
242494,541,0
242494,1346,0
242494,568,0
242494,1142,0
242494,642,0
242494,222,0
242494,1347,0
242494,1348,0
242494,586,0
242494,312,0
242494,676,0
242494,1189,0
242494,483,0
242494,1349,0
242494,517,0
242494,130,0
242494,1350,0
242494,588,0
242494,1351,0
242494,6,0
242494,566,0
242494,521,0
242494,158,0
242494,631,0
242494,1089,0
242494,1352,0
242494,1229,0
242494,1353,0
242494,579,0
242494,858,0
242494,440,0
242494,619,0
242494,271,0
242494,537,0
242494,424,0
242494,218,0
242494,695,0
242494,472,0
242494,600,0
242494,591,0
242494,685,0
242494,616,0
242494,874,0
242494,1354,0
242494,46,0
242494,1355,0
242494,1356,0
242494,238,0
242494,114,0
242494,645,0
242494,1094,0
242494,21,0
242494,670,0
242494,8,0
242494,1357,0
242494,621,0
242494,115,0
242494,520,0
242494,904,0
242494,884,0
242494,1358,0
242494,580,0
242494,1359,0
242494,1360,0
242494,110,0
242494,1361,0
242494,1362,0
242494,56,0
242494,1363,0
242494,214,0
242494,310,0
242494,870,0
242494,1364,0
242494,1365,0
242494,577,0
242494,280,0
242494,1366,0
242494,1367,0
242494,264,0
242494,534,0
242494,1368,0
242494,1369,0
242494,137,0
242494,1370,0
242494,966,0
242494,1371,0
242494,104,0
242494,270,0
242494,297,0
242494,65,0
242494,556,0
242494,528,0
242494,201,0
242494,1372,0
242494,584,0
242494,604,0
242494,747,0
242494,986,0
242494,500,0
242494,570,0
242494,1187,0
242494,1373,0
242494,720,0
242494,356,0
242494,228,0
242494,527,0
242494,1097,0
242494,1374,0
242494,66,0
242494,726,0
242494,518,0
242494,709,0
242494,1375,0
242494,70,0
242494,262,0
242494,112,0
242494,866,0
242494,1376,0
242494,1377,0
242494,682,0
242494,892,0
242494,578,0
242494,249,0
242494,489,0
242494,1378,0
242494,1379,0
242494,484,0
242494,181,0
242494,138,0
242494,665,0
242494,1380,0
242494,1381,0
242494,753,0
242494,1382,0
242494,660,0
242494,76,0
242494,819,0
242494,311,0
242494,1383,0
242494,79,0
242494,675,0
242494,1384,0
242494,788,0
242494,717,0
242494,1385,0
242494,266,0
242494,699,0
242494,1386,0
242494,751,0
242494,1387,0
242494,937,0
242494,154,0
242494,1388,0
242494,502,0
242494,1389,0
242494,681,0
242494,1390,0
242494,636,0
242494,657,0
242494,1391,0
242494,714,0
242494,808,0
242494,1392,0
242494,1393,0
242494,673,0
242494,213,0
242494,678,0
242494,1394,0
242494,1212,0
242494,1059,0
242494,882,0
242494,651,0
242494,1395,0
242494,1396,0
242494,1397,0
242494,1056,0
242494,752,0
242494,1398,0
242494,1399,0
242494,936,0
242494,1400,0
242494,721,0
242494,1401,0
242494,894,0
242494,783,0
242494,826,0
242494,241,0
242494,804,0
242494,1402,0
242494,1403,0
242494,1404,0
242494,60,0
242494,841,0
242494,627,0
242494,898,0
242494,206,0
242494,597,0
242494,127,0
242494,1405,0
242494,956,0
242494,335,0
242494,890,0
242494,1406,0
242494,723,0
242494,872,0
242494,760,0
242494,1407,0
242494,487,0
242494,958,0
242494,7,0
242494,263,0
242494,649,0
242494,1408,0
242494,293,0
242494,191,0
242494,91,0
242494,790,0
242494,1409,0
242494,89,0
242494,252,0
242494,1410,0
242494,1411,0
242494,490,0
242494,809,0
242494,1412,0
242494,543,0
242494,1413,0
242494,52,0
242494,1414,0
242494,911,0
242494,362,0
242494,463,0
242494,907,0
242494,843,0
242494,1415,0
242494,1070,0
242494,1099,0
242494,663,0
242494,996,0
242494,749,0
242494,1416,0
242494,304,0
242494,1088,0
242494,1417,0
242494,1418,0
242494,766,0
242494,522,0
242494,761,0
242494,776,0
242494,267,0
242494,1419,0
242494,135,0
242494,1420,0
242494,408,0
242494,805,0
242494,194,0
242494,1421,0
242494,722,0
242494,764,0
242494,1194,0
242494,708,0
242494,1422,0
242494,1036,0
242494,563,0
242494,156,0
242494,196,0
242494,1423,0
242494,1008,0
242494,1424,0
242494,1425,0
242494,488,0
242494,31,0
242494,972,0
242494,325,0
242494,946,0
242494,595,0
242494,727,0
242494,928,0
242494,635,0
242494,1426,0
242494,86,0
242494,27,0
242494,1427,0
242494,835,0
242494,844,0
242494,744,0
242494,508,0
242494,854,0
242494,718,0
242494,1428,0
242494,1429,0
242494,1430,0
242494,869,0
242494,185,0
242494,1431,0
242494,734,0
242494,802,0
242494,464,0
242494,741,0
242494,102,0
242494,696,0
242494,1046,0
242494,1432,0
242494,1433,0
242494,998,0
242494,1434,0
242494,1029,0
242494,1107,0
242494,1435,0
242494,1436,0
242494,1437,0
242494,1149,0
242494,977,0
242494,796,0
242494,934,0
242494,68,0
242494,1091,0
242494,638,0
242494,1438,0
242494,1439,0
242494,1440,0
242494,1441,0
242494,1442,0
242494,1443,0
242494,1444,0
242494,15,0
242494,983,0
242494,610,0
242494,1445,0
242494,730,0
242494,1143,0
242494,815,0
242494,1446,0
242494,425,0
242494,395,0
242494,1447,0
242494,1448,0
242494,1449,0
242494,1450,0
242494,1228,0
242494,530,0
242494,1451,0
242494,583,0
242494,387,0
242494,1452,0
242494,1453,0
242494,1226,0
242494,1454,0
242494,1455,0
242494,23,0
242494,449,0
242494,1456,0
242494,842,0
242494,301,0
242494,845,0
242494,953,0
242494,516,0
242494,284,0
242494,822,0
242494,497,0
242494,803,0
242494,469,0
242494,1457,0
242494,1023,0
242494,779,0
242494,279,0
242494,830,0
242494,567,0
242494,87,0
242494,1458,0
242494,1459,0
242494,1460,0
242494,940,0
242494,933,0
242494,944,0
242494,1027,1
242494,683,0
242494,1461,0
242494,328,0
242494,1146,0
242494,1116,0
242494,1138,0
242494,1462,0
242494,1178,0
242494,47,0
242494,686,0
242494,369,0
242494,1463,0
242494,785,0
242494,787,0
242494,1464,0
242494,612,0
242494,2,0
242494,970,0
242494,1465,0
242494,825,0
242494,857,0
242494,1188,0
242494,793,0
242494,318,0
242494,914,0
242494,182,0
242494,938,0
242494,639,0
242494,855,0
242494,166,0
242494,572,0
242494,859,0
242494,109,0
242494,661,0
242494,1466,0
242494,1467,0
242494,315,0
242494,1468,0
242494,1469,0
242494,278,0
242494,1057,0
242494,58,0
242494,582,0
242494,92,0
242494,715,0
242494,908,0
242494,1165,0
242494,743,0
242494,148,0
242494,19,0
242494,64,0
242494,492,0
242494,474,0
242494,1231,0
242494,912,0
242494,1002,0
242494,786,0
242494,1093,0
242494,757,0
242494,948,0
242494,867,0
242494,1007,0
242494,1110,0
242494,1060,0
242494,205,0
242494,1153,0
242494,949,0
242494,560,0
242494,1470,0
242494,107,0
242494,1471,0
242494,979,0
242494,668,0
242494,770,0
242494,253,0
242494,1472,0
242494,1195,0
242494,1473,0
242494,1474,0
242494,554,0
242494,1475,0
242494,529,0
242494,327,0
242494,1476,0
242494,861,0
242494,1234,0
242494,652,0
242494,1040,0
242494,553,0
242494,1477,0
242494,951,0
242494,131,0
242494,1132,0
242494,294,0
242494,384,0
242494,877,0
242494,1478,0
242494,506,0
242494,947,0
242494,1012,0
242494,658,0
242494,828,0
242494,512,0
242494,5,0
242494,208,0
242494,498,0
242494,1479,0
242494,860,0
242494,729,0
242494,1480,0
242494,941,0
242494,1108,0
242494,423,0
242494,1481,0
242494,930,0
242494,756,0
242494,891,0
242494,1482,0
242494,1198,0
242494,1483,0
242494,688,0
242494,1484,0
242494,885,0
242494,507,0
242494,1485,0
242494,889,0
242494,915,0
242494,1486,0
242494,1487,0
242494,475,0
242494,834,0
242494,975,0
242494,1488,0
242494,1014,0
242494,363,0
242494,1051,0
242494,1074,0
242494,1119,0
242494,1489,0
242494,302,0
242494,939,0
242494,1490,0
242494,1491,0
242494,258,0
242494,1001,0
242494,283,0
242494,801,0
242494,30,0
242494,557,0
242494,630,0
242494,1492,0
242494,1493,0
242494,1155,0
242494,1004,0
242494,1120,0
242494,1055,0
242494,1494,0
242494,880,0
242494,531,0
242494,1232,0
242494,1028,0
242494,832,0
242494,1495,0
242494,1496,0
242494,1497,0
242494,1498,0
242494,1499,0
242494,988,0
242494,1500,0
242494,1501,0
242494,1502,0
242494,1115,0
242494,1182,0
242494,1503,0
242494,920,0
242494,599,0
242494,1504,0
242494,1505,0
242494,955,0
242494,1018,0
242494,1031,0
242494,1506,0
242494,1507,0
242494,1079,0
242494,632,0
242494,1508,0
242494,4,0
242494,1509,0
242494,1510,0
242494,569,0
242494,1511,0
242494,1512,0
242494,782,0
242494,1127,0
242494,959,0
242494,1020,0
242494,1190,0
242494,1513,0
242494,1514,0
242494,1047,0
242494,758,0
242494,1053,0
242494,303,0
242494,952,0
242494,1515,0
242494,980,0
242494,1516,0
242494,322,0
242494,159,0
242494,551,0
242494,1517,0
242494,403,0
242494,984,0
242494,1518,0
242494,981,0
242494,1519,0
242494,656,0
242494,1520,0
242494,931,0
242494,1521,0
242494,1522,0
242494,1523,0
242494,1037,0
242494,1524,0
242494,1525,0
242494,1526,0
242494,1527,0
242494,1175,0
242494,1528,0
242494,1529,0
242494,1530,0
242494,1122,0
242494,1136,0
242494,1531,0
242494,1082,0
242494,1532,0
242494,1129,0
242494,1533,0
242494,1534,0
242494,1535,0
242494,244,0
242494,38,0
242494,1536,0
242494,1537,0
242494,48,0
242494,669,0
242494,1145,0
242494,1538,0
242494,1076,0
242494,183,0
242494,1539,0
242494,1066,0
242494,1201,0
242494,935,0
242494,1052,0
242494,789,0
242494,1101,0
242494,900,0
242494,1540,0
242494,707,0
242494,1541,0
242494,147,0
242494,71,0
242494,814,0
242494,465,0
242494,1542,0
242494,210,0
242494,1543,0
242494,849,0
242494,1544,0
242494,1545,0
242494,313,0
242494,1546,0
242494,856,0
242494,799,0
242494,364,0
242494,1547,0
242494,1548,0
242494,1549,0
242494,1550,0
242494,1551,0
242494,1552,0
242494,1553,0
242494,1124,0
242494,1554,0
242494,165,0
242494,1555,0
242494,1556,0
242494,1219,0
242494,868,0
242494,1557,0
242494,1558,0
242494,1559,0
242494,118,0
242494,1560,0
242494,1075,0
242494,1561,0
242494,1562,0
242494,1563,0
242494,1003,0
242494,1564,0
242494,1565,0
242494,1566,0
242494,608,0
242494,1567,0
242494,1148,0
242494,926,0
242494,179,0
242494,1568,0
242494,1207,0
242494,242,0
242494,74,0
242494,177,0
242494,728,0
242494,1192,0
242494,1569,0
242494,899,0
242494,886,0
242494,1570,0
242494,879,0
242494,331,0
242494,1140,0
242494,765,0
242494,1015,0
242494,1162,0
242494,1571,0
242494,1572,0
242494,1573,0
242494,1574,0
242494,1575,0
242494,716,0
242494,427,0
242494,1054,0
242494,1576,0
242494,945,0
242494,1577,0
242494,1578,0
242494,1579,0
242494,460,0
242494,1580,0
242494,1581,0
242494,1582,0
242494,918,0
242494,1583,0
242494,1584,0
242494,1585,0
242494,942,0
242494,1586,0
242494,1092,0
242494,1587,0
242494,1588,0
242494,1589,0
242494,697,0
242494,1590,0
242494,350,0
242494,1591,0
242494,1592,0
242494,482,0
242494,1593,0
242494,50,0
242494,1594,0
242494,1595,0
242494,1220,0
242494,1596,0
242494,1597,0
242494,1598,0
242494,1599,0
242494,821,0
242494,1600,0
242494,1601,0
242494,1602,0
242494,1603,0
242501,93,0
242501,616,0
242501,789,0
242501,394,0
242507,262,0
242507,639,0
242507,1604,0
242507,359,0
242538,77,0
242538,35,0
242538,788,0
242538,1605,0
242544,93,0
242544,616,0
242544,789,0
242544,394,0
242551,268,1
242551,105,0
242551,49,1
242551,45,1
242551,164,0
242551,165,1
242551,166,1
242551,167,1
242551,346,1
242551,391,1
242556,594,0
242556,74,0
242556,261,0
242556,1606,0
242557,146,0
242557,193,0
242557,182,0
242557,1607,0
242557,1608,0
242557,945,1
242557,1609,0
242557,1239,0
242557,8,0
242557,1610,0
242557,11,0
242557,1611,0
242557,35,0
242557,1236,1
242557,1612,0
242557,1613,0
242557,1614,0
242557,189,0
242557,297,1
242557,1615,0
242557,572,0
242557,1616,0
242557,828,0
242557,244,0
242557,753,0
242557,213,1
242557,1617,0
242557,40,0
242557,1618,0
242557,0,0
242557,239,0
242557,1619,0
242557,1620,0
242557,1621,0
242557,1453,0
242557,174,0
242557,1622,0
242557,1623,0
242557,1624,0
242557,1625,0
242557,1094,1
242557,1626,0
242557,501,0
242557,1627,0
242557,1628,0
242557,1629,0
242557,1630,0
242557,1631,0
242557,395,0
242557,934,0
242557,711,1
242557,1632,0
242557,461,0
242557,862,1
242557,1633,0
242557,1634,1
242557,1635,0
242557,1636,0
242557,1637,1
242557,457,1
242557,1638,0
242557,1639,1
242557,1640,0
242557,283,0
242557,1641,1
242557,1642,0
242557,1340,0
242557,1643,1
242557,1644,0
242557,192,1
242557,337,0
242557,1076,1
242557,92,0
242557,149,0
242557,1268,0
242557,1645,0
242557,332,0
242557,1646,0
242557,125,0
242557,64,0
242557,1015,0
242557,83,0
242557,1647,0
242557,1302,0
242557,1648,0
242557,1649,0
242557,1131,0
242557,1650,0
242557,119,1
242557,1651,0
242557,154,0
242557,1652,0
242557,1275,1
242557,1653,0
242557,1654,0
242557,1655,1
242557,979,0
242557,1121,0
242557,284,1
242557,1656,0
242557,1551,0
242557,663,0
242557,1295,1
242557,704,0
242557,1657,0
242557,1303,0
242557,997,0
242557,274,0
242557,98,1
242557,1658,0
242557,1398,1
242557,1279,1
242557,1659,0
242557,171,0
242557,1154,0
242557,1660,0
242557,217,0
242557,1661,0
242557,110,0
242557,1281,1
242557,1662,0
242557,151,0
242557,647,1
242557,1283,0
242557,1663,0
242557,1664,0
242557,1665,1
242557,68,1
242557,242,0
242557,95,1
242557,45,0
242557,1666,0
242557,206,0
242557,1667,0
242557,383,1
242557,1399,1
242557,892,0
242557,1668,0
242557,222,1
242557,229,0
242557,73,0
242557,1669,0
242557,1670,0
242557,247,0
242557,75,0
242557,495,0
242557,1671,0
242557,142,0
242557,389,0
242557,388,0
242557,105,0
242557,198,0
242557,836,0
242557,474,0
242557,21,0
242557,520,0
242557,77,0
242557,190,0
242557,1672,1
242557,1673,1
242557,1674,0
242557,1046,0
242557,535,0
242557,1675,0
242557,1305,0
242557,1436,0
242557,1676,0
242557,470,0
242557,1677,1
242557,1560,0
242557,747,0
242557,271,1
242557,902,0
242557,169,0
242557,1678,0
242557,662,1
242557,72,1
242557,1556,0
242557,1416,1
242557,1196,0
242557,101,1
242557,266,0
242557,158,1
242557,441,0
242557,419,0
242557,1679,0
242557,1680,1
242557,1501,1
242557,1681,1
242557,353,0
242557,248,1
242557,783,1
242557,1682,1
242557,1595,0
242557,1312,1
242557,121,0
242557,1422,0
242557,1099,1
242557,104,0
242557,808,0
242557,1683,0
242557,111,0
242557,1684,1
242557,401,0
242557,1685,0
242557,1686,0
242557,1687,0
242557,653,1
242557,1688,0
242557,1689,0
242557,904,1
242557,304,0
242557,1690,0
242557,138,0
242557,598,0
242557,516,1
242557,41,0
242557,1299,0
242557,1691,1
242557,1307,0
242557,1188,0
242557,1315,1
242557,387,1
242557,464,0
242557,574,0
242557,708,1
242557,870,0
242557,380,0
242557,1692,0
242557,1019,1
242557,616,0
242557,1249,0
242557,1693,0
242557,439,0
242557,1694,0
242557,429,0
242557,134,0
242557,1695,0
242557,450,0
242557,1696,1
242557,1697,0
242557,1049,0
242557,1698,1
242557,456,0
242557,789,1
242557,696,0
242557,1043,0
242557,890,1
242557,1428,0
242557,1361,0
242557,263,0
242557,1699,0
242557,935,1
242557,1700,0
242557,1701,0
242557,568,1
242557,1702,0
242557,1703,0
242557,354,0
242557,36,0
242557,763,0
242557,1704,0
242557,970,0
242557,1545,0
242557,1705,1
242557,259,0
242557,1184,0
242557,1706,0
242557,84,1
242557,1093,0
242557,502,0
242557,509,0
242557,841,0
242557,28,0
242557,880,0
242557,634,0
242557,992,0
242557,1707,0
242557,196,1
242557,1708,0
242557,19,0
242557,522,0
242557,551,1
242557,736,0
242557,202,0
242557,486,0
242557,1709,0
242557,1365,0
242557,584,0
242557,563,0
242557,42,1
242557,226,1
242557,232,0
242557,137,0
242557,562,0
242557,977,0
242557,670,0
242557,659,0
242557,498,0
242557,1710,0
242557,1335,1
242557,33,0
242557,115,0
242557,519,0
242557,159,0
242557,233,0
242557,1488,1
242557,938,0
242557,172,1
242557,1382,0
242557,627,1
242557,1051,0
